2.41362383248655423813e+04 -3.49890644605404531831e+03
5.41582368971660798707e+03 1.80755899020685064897e+04
-8.81225024990590281959e+03 7.56128955177857187664e+03
-1.06782664090718317311e+04 6.95122297508999236015e+03
-8.97305821892338144607e+02 -4.46327817104333189491e+03
-4.84571541735018308827e+03 1.40175544708771121805e+04
1.65824911031703850313e+04 1.54656006417765092920e+04
-1.75112286098134700296e+03 -1.85961946115657883638e+04
2.19345226754538707610e+04 0.00000000000000000000e+00
