-2312.240945 -10357.299250 
1825.170798 -19279.888298 
2922.378572 -18915.429745 
103.437933 -10339.116355 
1936.076891 564.035547 
1593.205762 11623.549365 
-2220.901200 17551.220684 
-2258.086950 15063.200730 
-887.016946 6299.014024 
-2710.480372 -2493.305009 
-1140.306980 -10695.563544 
1345.698470 -13161.034808 
1574.679363 -9095.050222 
2237.515366 -2204.086487 
2677.830876 4117.251714 
691.749601 8316.822814 
-1121.264055 7629.935563 
-2345.467728 3490.809217 
-3132.647671 -1168.683594 
-1890.878499 -4817.562551 
289.164730 -5418.596504 
2276.944452 -3093.164898 
3431.973587 310.609748 
2663.440416 3237.052543 
462.551855 4079.849510 
-2097.608226 2654.044789 
-3845.138904 87.275238 
-3642.360631 -2230.222249 
-1632.907164 -2905.909332 
1498.396792 -1896.161226 
4212.525075 80.630353 
4997.133476 1850.536543 
3781.603073 1892.547572 
673.298782 434.130806 
-3184.157060 -1526.750477 
-5397.872052 -3327.413745 
-5862.912210 -2890.968870 
-4318.278784 -71.647583 
-656.938504 3208.248225 
2658.020534 6167.396306 
4968.741563 6697.759771 
6215.706739 3359.729624 
5212.115061 -1928.514994 
2789.183960 -7027.535871 
389.936366 -10197.384726 
-2798.648049 -8936.615743 
-5453.926416 -3404.797426 
-5836.188459 3084.063638 
-5731.874352 8711.538293 
-4427.460959 11221.279999 
-612.022241 8980.086314 
3086.418189 2988.632165 
4976.608614 -3000.515169 
6832.322593 -7530.896664 
6960.379456 -8814.400286 
4271.687500 -6603.085729 
986.275856 -2122.859356 
-2096.532395 2024.103981 
-5095.050408 4446.269794 
-6835.383722 4237.629726 
-6662.725369 2273.595067 
-5024.150652 83.226188 
-2233.163850 -1108.798728 
1398.475254 -908.073924 
4484.458907 747.019265 
6061.178436 2898.591948 
6359.200762 3601.207788 
5659.875414 1837.508468 
3650.900408 -1371.009515 
792.569973 -4730.843828 
-1661.767876 -7331.466134 
-4146.867862 -7341.480289 
-6470.372434 -4201.750993 
-7526.391609 616.343769 
-7135.504405 5412.854639 
-5173.493741 8827.212919 
-1043.680021 9466.547337 
4079.110008 6918.374245 
8174.480693 2736.848821 
10668.658787 -1677.445462 
10711.210679 -5787.507885 
6971.685733 -8730.087930 
727.376669 -8956.727385 
-5350.859731 -6913.035391 
-9644.508182 -3776.529294 
-11521.799813 494.953232 
-9898.948856 5428.140671 
-5250.847208 9170.994878 
395.313037 10493.155903 
5305.064050 8901.069597 
8201.788702 4207.636785 
8059.227326 -2023.199548 
5816.081449 -7777.523188 
3234.479391 -11691.576864 
45.437995 -11778.597469 
-2850.645641 -7064.781449 
-3082.631882 -329.254328 
-1597.543611 5823.872707 
-1827.955408 10614.451251 
-2001.295608 10945.924764 
-2030.763895 6732.058821 
-3892.108857 959.155025 
-4972.008380 -4850.447814 
-3746.237170 -8387.907043 
-1318.879600 -7142.907557 
3186.454375 -3133.119611 
8079.876884 2183.361267 
10437.157007 7768.625965 
10235.359934 8144.827520 
7156.665802 2939.738990 
-230.337314 -1778.212578 
-7427.023928 -7007.964409 
-13306.902074 -12521.422715 
-17147.776707 -11535.061462 
-14202.502046 -2086.974524 
-6354.851508 6188.716798 
2845.262061 10227.503901 
11014.863588 12962.171198 
19291.674572 12303.348477 
20612.611400 4339.743513 
13226.190116 -6203.580745 
2588.462856 -10259.670057 
-6839.313405 -9196.200270 
-14300.134693 -6637.194935 
-18099.832238 -2087.758205 
-13698.011093 4575.589950 
-4802.991266 6826.015625 
3621.522889 3882.031185 
8785.666499 635.608722 
10615.394758 -1888.840782 
7908.042885 -3090.556472 
2857.053181 -1442.783101 
-2068.876097 1628.681893 
-4793.573630 3623.568681 
-4260.598839 3141.100307 
-1270.845594 120.619447 
2626.013617 -4234.285664 
5792.057706 -7542.743430 
5283.923140 -7681.189462 
942.392383 -3838.198970 
-4123.900001 2168.095171 
-10359.774378 7481.069991 
-15561.370244 8852.835169 
-11206.778448 9269.793249 
-2698.594618 4613.778229 
4738.528880 -2826.477329 
14741.742922 -6980.636188 
24478.412929 -4095.234452 
19208.362967 -5387.943340 
8226.107758 -3993.440793 
172.754611 2423.984481 
-9571.285424 7414.189142 
-19920.569227 4475.915723 
-21520.540878 854.503053 
-14358.411372 -63.032478 
-7304.751071 -2543.603377 
278.593043 -5262.020555 
8586.214810 -5323.491807 
14941.790385 -699.246397 
16946.885923 4364.927874 
13700.569211 5285.615949 
8243.912260 3372.674859 
1277.529304 1799.085215 
-7025.731115 522.372254 
-13252.417246 -3293.065592 
-16988.755189 -6348.664010 
-14885.491710 -4145.337815 
-8850.805994 -260.395947 
-949.400106 397.870779 
7237.870941 -211.867254 
13462.091523 1022.258384 
16147.132870 1995.340088 
12529.149314 604.808414 
6527.501134 676.779697 
-291.555083 3021.410938 
-6708.994490 4859.191509 
-10298.665166 3907.348140 
-9896.727435 1193.884534 
-7286.674076 -2731.235109 
-3592.667291 -6992.581525 
134.794847 -9229.056147 
2051.702366 -7540.409697 
3072.166193 -2749.076178 
4219.245025 3310.692987 
3685.968367 9900.351208 
3277.037112 13049.585788 
4374.536896 10422.900746 
4649.763407 3551.180970 
1163.797900 -2874.048911 
-2482.144151 -8911.528142 
-5453.975836 -12734.350665 
-8522.480245 -11410.508974 
-9180.273512 -5079.964632 
-5585.878375 1447.984341 
1364.414169 4988.553496 
6960.853910 7344.047712 
10640.897270 7451.649791 
10664.544426 4039.266595 
6442.438847 136.815884 
-930.395439 -638.367419 
-7187.261276 -551.120915 
-10162.954247 -560.459217 
-8721.309960 86.100053 
-3877.714258 -388.232574 
2548.203099 -2732.987490 
7283.286817 -4662.027624 
7970.567552 -5165.041838 
4116.050741 -3718.743680 
-1519.300935 66.941516 
-6159.087211 4185.757335 
-8292.227925 7099.252004 
-5203.531868 7917.040328 
1267.036535 5180.667813 
6781.094824 912.016968 
9746.156979 -3030.319660 
8162.431832 -6131.704695 
1663.956317 -6355.276890 
-5672.111791 -3954.642824 
-10723.203743 -1733.180472 
-11759.482450 739.296651 
-6843.114901 2728.427901 
1529.991549 1280.328793 
9001.920827 -32.651353 
13771.676359 692.080912 
11752.385312 437.871645 
5240.852578 1319.274265 
-3748.373535 4610.142148 
-12453.597696 4964.545698 
-15559.667789 2239.900632 
-10316.122213 74.527505 
-3141.560198 -4708.225811 
6939.035381 -9842.999048 
16277.458001 -8358.637499 
15188.741179 -5589.612056 
8252.428175 -967.207028 
1338.540488 6733.344925 
-8762.458472 12308.581639 
-15567.537048 10739.094244 
-11569.086338 7658.184514 
-6115.132418 674.481100 
-686.557255 -7761.530313 
6529.032027 -12840.590065 
9026.144395 -11661.821754 
6224.890636 -6182.551805 
4309.050102 1508.347441 
1023.415266 8961.137607 
-2044.155479 11842.135130 
-1920.345832 8492.466709 
-1939.688705 1658.753100 
-2553.697554 -5470.725009 
-1641.109961 -10974.550851 
-2199.323169 -10410.061272 
